lat,long,X,Y,log_price,sqft_living,sqft_lot,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,yr_built
47.6567,-122.13,565327.2454099015,5278511.602269982,13.217673557208654,3000.0,9.156306483483696,5.0,2.75,1.0,0.0,0.0,3.0,8.0,1500.0,1966.0
47.7076,-122.356,548310.238707835,5284002.849762955,13.541007920624608,2100.0,8.93075873555827,4.0,3.5,2.0,0.0,0.0,5.0,8.0,2100.0,2005.0
47.5284,-122.391,545841.0639693789,5264065.709610139,13.547631112808672,2190.0,8.771990436532242,3.0,1.75,1.0,0.0,0.0,3.0,8.0,1480.0,1957.0
47.5697,-122.163,562953.6664086465,5268815.376499186,13.262125319779487,1890.0,9.31847703058076,3.0,1.75,1.0,0.0,0.0,4.0,8.0,1890.0,1968.0
47.5238,-122.356,548479.8369523276,5263575.733389817,11.580584113444043,910.0,8.54110501146255,3.0,1.5,1.0,0.0,0.0,3.0,6.0,910.0,1973.0
47.4695,-121.775,592311.7740822798,5258067.353280197,13.85665250129545,4920.0,12.507054630736668,4.0,4.5,2.0,0.0,3.0,3.0,10.0,3820.0,2006.0
47.6515,-122.375,546935.2315627395,5277756.275508905,13.180632285528304,1410.0,7.131698510466912,3.0,2.5,2.0,0.0,0.0,3.0,8.0,1140.0,2010.0
47.7616,-122.273,554480.1713963983,5290059.507756033,13.028052697933088,1760.0,9.33890947277089,3.0,1.75,1.0,0.0,0.0,5.0,8.0,1760.0,1959.0
47.5794,-122.118,566325.9985614078,5269930.8775414,13.291261913866142,2300.0,9.320628725870304,4.0,2.5,2.0,0.0,0.0,4.0,8.0,2300.0,1979.0
47.4531,-122.344,549449.5011561923,5255726.028758584,12.706847933442663,1690.0,9.235130540783402,3.0,1.5,1.0,0.0,0.0,4.0,7.0,1690.0,1955.0
47.6058,-122.313,551636.1812542595,5272716.67285873,12.61911563549493,1095.0,8.54110501146255,2.0,1.0,1.5,0.0,0.0,3.0,7.0,1095.0,1901.0
47.4766,-121.735,595313.154611082,5258904.673216126,13.295460856226304,2990.0,8.705828110266784,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2990.0,2013.0
47.3962,-122.309,552143.9644550234,5249425.354323833,12.644327576461327,1860.0,9.24763615671988,3.0,1.5,1.0,0.0,0.0,3.0,7.0,1240.0,1963.0
47.5515,-122.083,568994.5923817938,5266860.68466998,13.407542319637992,2630.0,9.21512888870798,3.0,2.5,2.0,0.0,0.0,3.0,9.0,2630.0,1996.0
47.5719,-122.284,553850.6276706882,5268968.835917443,13.704578997256991,3550.0,8.784774592161016,6.0,2.5,2.0,0.0,0.0,3.0,8.0,3550.0,1925.0
47.6051,-122.311,551787.1952148897,5272640.209785853,13.432784936825598,1830.0,8.54110501146255,3.0,1.75,1.5,0.0,2.0,5.0,8.0,1830.0,1903.0
47.7052,-122.343,549287.7040156235,5283744.305484668,12.791077667470416,1370.0,7.039660349862076,2.0,2.75,2.0,0.0,0.0,3.0,8.0,1080.0,2009.0
47.6489,-122.335,549941.5531868271,5277492.308469771,13.017002861746503,960.0,6.90875477931522,2.0,1.5,2.0,0.0,0.0,3.0,8.0,920.0,2008.0
47.5724,-122.384,546329.1769559835,5268959.872095269,13.185338176565716,1330.0,8.517393171418904,3.0,1.75,2.0,0.0,0.0,4.0,7.0,1210.0,1909.0
47.1775,-122.022,574106.1455203609,5225353.264188429,12.793859310432293,3730.0,9.739850350946302,4.0,1.75,1.0,0.0,0.0,4.0,7.0,2150.0,1974.0
47.7303,-122.192,560586.4535809583,5286641.031678479,12.849241456283876,1410.0,8.96890555068972,3.0,1.0,1.0,0.0,0.0,4.0,7.0,1410.0,1971.0
47.5558,-122.001,575158.0271264438,5267414.693165838,13.554145793829866,3310.0,8.517393171418904,3.0,3.25,2.0,0.0,0.0,3.0,9.0,3310.0,2006.0
47.4492,-121.78,591970.3951968021,5255805.424262954,12.751299696013495,1690.0,9.589872098057842,3.0,2.25,2.0,0.0,0.0,4.0,7.0,1690.0,1979.0
47.6495,-122.194,560529.9131652564,5277659.453725154,13.422467969854669,2240.0,9.098067129493398,4.0,2.75,1.0,0.0,0.0,4.0,8.0,1460.0,1976.0
47.3076,-122.362,548225.161422754,5239544.85626078,11.824079893607152,1420.0,9.05730573580712,3.0,1.5,1.0,0.0,0.0,3.0,6.0,1420.0,1962.0
47.6887,-122.307,552004.793238832,5281934.0443708105,13.142166004700508,2240.0,8.24301946898925,3.0,1.5,2.0,0.0,0.0,3.0,8.0,1370.0,1929.0
47.5655,-122.27,554910.2570355135,5268267.369114665,13.36138027787483,1960.0,8.881975184248867,3.0,2.5,1.0,0.0,0.0,4.0,8.0,980.0,1940.0
47.6718,-122.267,555024.2661024923,5280083.423359903,13.112313041550829,990.0,8.699681400989514,3.0,1.0,1.0,0.0,0.0,3.0,6.0,990.0,1943.0
47.3837,-122.158,563553.6302780965,5248148.400260046,13.02915099568215,2290.0,9.852246888342531,3.0,1.75,1.0,0.0,0.0,4.0,9.0,1650.0,1973.0
47.7461,-122.332,550073.6977020588,5288296.981651513,12.736697955411548,1740.0,8.759354748566208,4.0,2.0,1.0,0.0,0.0,5.0,6.0,870.0,1954.0
47.4604,-122.339,549819.5053839001,5256540.5031283,12.102100055147195,900.0,9.169622538697624,2.0,0.75,1.0,0.0,0.0,3.0,6.0,900.0,1941.0
47.6427,-122.408,544464.5277156096,5276758.805140286,14.978661367769956,7100.0,9.809231816610408,6.0,5.0,2.5,0.0,0.0,3.0,13.0,5240.0,1933.0
47.6387,-122.396,545369.2957688713,5276321.203571484,13.845069360205818,2730.0,8.631949428714426,4.0,3.5,1.0,0.0,0.0,5.0,9.0,1660.0,1948.0
47.3839,-122.321,551250.3517126889,5248050.445314695,12.301382825334498,1460.0,8.885579291282982,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1460.0,1993.0
47.3128,-122.351,549051.8153203478,5240129.605926451,12.43718436649356,1540.0,8.88336291691676,3.0,2.0,2.0,0.0,0.0,4.0,7.0,1540.0,1984.0
47.6429,-122.327,550548.1398671053,5276830.663495116,13.58735446482652,1980.0,8.084562415235304,3.0,1.0,1.5,0.0,0.0,3.0,8.0,1980.0,1912.0
47.4016,-122.209,559683.9885448251,5250097.311724847,12.611537753638338,1640.0,8.649623978596727,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1640.0,1995.0
47.6979,-122.205,559648.6430256733,5283030.027689712,13.854731271117556,3900.0,9.035034150076132,4.0,3.5,2.0,0.0,0.0,3.0,10.0,3900.0,2006.0
47.5478,-122.381,546576.6037370324,5266227.703833235,12.821258284620408,820.0,8.787372988731876,2.0,1.0,1.0,0.0,0.0,3.0,7.0,820.0,1949.0
47.4483,-121.773,592499.6655701105,5255713.70703099,12.577636201962656,1010.0,9.287394001418471,3.0,1.0,1.0,0.0,0.0,4.0,7.0,1010.0,1972.0
47.2623,-122.305,552578.5322931128,5234547.448426057,12.611537753638338,1700.0,9.045701550034536,3.0,1.75,2.0,0.0,0.0,3.0,7.0,1700.0,1993.0
47.4793,-122.336,550027.6752233168,5258642.879123138,12.34800614141884,740.0,9.088624613292088,2.0,1.0,1.0,0.0,0.0,3.0,6.0,740.0,1943.0
47.5318,-122.379,546741.3120609308,5264450.724257233,12.779873068457553,1250.0,8.424858580213442,2.0,1.0,1.0,0.0,0.0,3.0,7.0,1250.0,1948.0
47.5809,-122.191,560834.7278015134,5270037.777281863,13.9108207377686,2200.0,9.90353755128617,3.0,2.5,1.0,0.0,1.0,3.0,7.0,1400.0,1952.0
47.5106,-122.365,547814.3169023312,5262103.16239978,13.049685151906344,2190.0,9.893487720457795,3.0,2.0,1.0,0.0,0.0,3.0,7.0,2190.0,1994.0
47.3776,-122.314,551784.8726954048,5247354.9382792525,12.26434155365415,1900.0,9.988793309115229,4.0,2.5,1.5,0.0,0.0,3.0,7.0,1900.0,1940.0
47.3596,-122.082,569321.5996695297,5245534.949824567,12.506177237980513,1400.0,8.249575150000199,3.0,2.25,2.0,0.0,0.0,3.0,7.0,1400.0,2012.0
47.6289,-122.233,557623.7104055854,5275340.298069947,15.532905611903466,9200.0,10.465101343134224,5.0,5.75,2.0,0.0,0.0,3.0,13.0,6200.0,2001.0
47.636,-122.097,567831.9535038251,5276239.39120573,13.422467969854669,2040.0,9.129780864117766,4.0,2.5,1.0,0.0,0.0,5.0,8.0,1610.0,1968.0
47.6404,-122.171,562267.997108909,5276666.313675178,13.989463865087712,3480.0,9.406318255217624,4.0,2.5,1.5,0.0,0.0,4.0,11.0,3480.0,1984.0
47.5192,-121.764,593052.8320643964,5263603.823268678,13.390862630439337,3240.0,11.016019182793048,3.0,2.5,2.0,0.0,0.0,3.0,7.0,3240.0,1997.0
47.676,-122.309,551867.295439193,5280521.239521052,13.567049198665774,3300.0,8.651898894268529,6.0,4.0,1.0,0.0,0.0,3.0,8.0,1960.0,1963.0
47.6787,-122.285,553665.987185636,5280837.6571011655,13.09190416991962,1020.0,8.71948076085107,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1020.0,1941.0
47.7066,-122.101,567440.457540018,5284082.2563150255,13.635187003832993,3650.0,8.959954084268098,4.0,2.5,2.0,0.0,0.0,3.0,9.0,3650.0,2006.0
47.3789,-122.229,558199.9052003997,5247559.446163942,12.765688433465597,2250.0,9.51162944783418,4.0,1.75,1.0,0.0,0.0,4.0,8.0,2150.0,1940.0
47.3521,-122.212,559513.3022010034,5244593.938926399,12.491251587763836,1805.0,8.132412674500905,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1805.0,2009.0
47.5982,-121.98,576675.9799018278,5272147.405369502,13.527828485512494,3020.0,8.91811465947453,4.0,2.5,2.0,0.0,0.0,3.0,9.0,3020.0,2004.0
47.5075,-122.35,548946.6669902087,5261767.981807585,12.128111104060462,1590.0,8.81001204797317,5.0,1.0,1.5,0.0,0.0,3.0,6.0,1090.0,1942.0
47.607,-122.12,566140.8118107772,5272996.544916202,12.886514453592564,1090.0,8.94910546953925,3.0,2.5,1.0,0.0,0.0,4.0,7.0,1090.0,1957.0
47.5705,-122.376,546932.5500223967,5268753.517911281,13.038981768465275,2060.0,8.39795910349254,3.0,2.0,1.0,0.0,0.0,3.0,7.0,1030.0,1929.0
47.2622,-122.219,559084.7345881471,5234597.88861879,12.48559653028049,1630.0,9.029657471850737,3.0,2.5,1.0,0.0,0.0,3.0,8.0,1630.0,1990.0
47.3577,-122.038,572646.7870362622,5245363.901487844,12.524526376648708,1620.0,8.766550149546351,3.0,2.25,2.0,0.0,0.0,4.0,7.0,1620.0,1989.0
47.713,-122.284,553705.8102510365,5284650.422170858,13.017002861746503,1350.0,8.881975184248867,3.0,1.75,1.0,0.0,0.0,5.0,7.0,1350.0,1954.0
47.5494,-121.994,575693.8713611971,5266710.225380667,13.458764182902971,2510.0,8.320448113956559,3.0,2.5,2.0,0.0,0.0,3.0,9.0,2510.0,2003.0
47.5467,-122.365,547781.5178719622,5266115.174964311,12.853175887588712,870.0,9.25846364715791,2.0,1.0,1.0,0.0,0.0,3.0,7.0,870.0,1937.0
47.5374,-122.173,562239.7725321094,5265217.617115097,12.955127458028414,1100.0,9.21094019204815,3.0,1.75,1.0,0.0,0.0,5.0,7.0,1100.0,1964.0
47.7053,-122.126,565566.6717908974,5283916.3098075455,13.736456528054434,3600.0,8.708804795117285,4.0,2.5,2.0,0.0,0.0,3.0,9.0,3600.0,2014.0
47.5462,-122.265,555306.6587026896,5266125.985451723,14.210925330218936,4430.0,8.77043908654689,6.0,2.75,2.0,0.0,3.0,3.0,10.0,2680.0,1964.0
47.6578,-122.285,553687.4167481391,5278514.860379865,13.820498099475314,2570.0,8.517393171418904,3.0,2.5,1.0,0.0,0.0,4.0,8.0,1480.0,1940.0
47.2907,-122.367,547862.4719609353,5237663.649823032,12.48748510496836,1520.0,8.82555985506085,3.0,1.5,1.0,0.0,0.0,4.0,7.0,1040.0,1981.0
47.4193,-122.149,564189.6813695431,5252112.128042448,12.505806799006097,1420.0,10.003378135350925,3.0,1.5,1.0,0.0,0.0,5.0,7.0,1420.0,1957.0
47.4478,-122.128,565738.1657211948,5255296.978144311,12.71589776896258,2100.0,8.883085524404578,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2100.0,1974.0
47.5252,-122.192,560823.9517806369,5263846.708615009,13.318752191409718,2850.0,8.626585568187433,4.0,3.5,2.0,0.0,0.0,3.0,8.0,1950.0,2014.0
47.3429,-122.097,568210.4169865968,5243665.801405467,12.92391243868049,2670.0,12.123457047477682,5.0,2.5,1.0,0.0,0.0,3.0,8.0,1410.0,1980.0
47.6384,-122.403,544843.7511170203,5276283.78997687,13.292106151991424,1340.0,8.585038738311304,2.0,2.0,1.5,0.0,0.0,3.0,8.0,1340.0,1941.0
47.5658,-122.318,551299.4422163743,5268267.87342908,12.994530005894443,2120.0,8.74687531957003,3.0,1.5,1.0,0.0,0.0,4.0,8.0,1220.0,1949.0
47.6326,-122.217,558821.610777825,5275763.520700018,14.261477609381767,3910.0,9.692828247710418,5.0,3.0,1.0,0.0,0.0,4.0,9.0,2890.0,1960.0
47.5674,-122.29,553403.9419608387,5268464.5754717495,13.038981768465275,1610.0,7.835183755266748,3.0,2.5,2.0,0.0,2.0,3.0,9.0,1080.0,2005.0
47.7257,-122.172,562091.5758881063,5286145.63452613,13.028052697933088,1980.0,8.896998552743824,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1980.0,1993.0
47.3203,-122.321,551311.9639682368,5240982.411541581,12.721885810807205,2000.0,9.295692039075686,4.0,1.75,1.0,0.0,0.0,4.0,7.0,1390.0,1961.0
47.2674,-122.072,570198.7322535015,5235297.590807203,13.122363377404328,2110.0,12.248835156030834,3.0,2.5,2.0,0.0,3.0,3.0,9.0,2110.0,1977.0
47.6323,-122.029,572945.1142876295,5275889.911081361,13.180632285528304,2240.0,9.033245134153807,4.0,2.25,1.0,0.0,0.0,3.0,8.0,1740.0,1984.0
47.4608,-122.196,560596.8873429958,5256686.487371101,12.611537753638338,2590.0,9.328212292571072,6.0,2.5,1.0,0.0,0.0,4.0,8.0,1390.0,1978.0
47.6401,-122.108,567000.4145680461,5276685.490919607,13.458835614025542,2340.0,9.116139576577355,4.0,1.75,1.0,0.0,0.0,3.0,8.0,1610.0,1975.0
47.5232,-122.383,546447.833797229,5263492.5544466395,13.94214320889764,3370.0,9.000113045928519,4.0,2.75,1.0,0.0,3.0,3.0,9.0,1970.0,1970.0
47.6853,-122.305,552158.2681900063,5281557.51617795,13.568330428821824,2070.0,8.403800504061147,3.0,2.5,1.5,0.0,0.0,5.0,8.0,1780.0,1931.0
47.7512,-122.329,550293.6648747385,5288865.741922248,12.180754837545884,1280.0,8.849083518532339,3.0,1.0,1.5,0.0,0.0,3.0,7.0,1280.0,1949.0
47.6188,-122.029,572963.9001986262,5274389.559941999,13.06685066747407,1620.0,9.4181672191785,3.0,2.25,2.0,0.0,0.0,3.0,7.0,1620.0,1987.0
47.4193,-122.439,542315.4798758025,5251913.652599037,13.142166004700508,2060.0,10.974077524630472,3.0,1.75,1.0,0.0,4.0,3.0,8.0,1100.0,1982.0
47.5789,-122.286,553693.0509898205,5269745.40805801,14.470436525704022,4830.0,8.993551586299981,5.0,4.25,2.5,0.0,2.0,4.0,11.0,3710.0,1914.0
47.6315,-122.311,551761.1316518505,5275574.244997848,13.840203170554645,2050.0,8.476579508530941,3.0,1.0,2.0,0.0,0.0,3.0,8.0,1950.0,1922.0
47.3236,-122.323,551157.6388395947,5241347.8323717695,12.069680020624618,1240.0,7.897296472595885,2.0,2.5,2.0,0.0,0.0,3.0,7.0,1240.0,1986.0
47.5876,-122.204,559849.5289533592,5270772.285374623,14.491114756306056,4370.0,9.04911472347696,4.0,3.5,2.0,0.0,1.0,3.0,10.0,3610.0,2003.0
47.6238,-122.311,551768.7346686738,5274718.483346289,13.530159100850776,1880.0,8.594339400592892,2.0,2.0,1.5,0.0,0.0,3.0,8.0,1880.0,1902.0
47.5573,-122.136,564999.7546194638,5267459.538374016,13.384650715836164,2150.0,9.635934851379512,3.0,2.5,2.0,0.0,0.0,4.0,9.0,2150.0,1979.0
47.4206,-122.023,573691.7907958244,5252368.244669245,12.926348493478372,1910.0,11.598194491615349,2.0,2.25,1.0,0.0,0.0,4.0,7.0,1010.0,1972.0
47.3577,-122.16,563433.8421919118,5245257.321226107,12.425208175446844,1360.0,8.713253274320705,3.0,2.0,1.0,0.0,0.0,3.0,7.0,1360.0,1994.0
47.6016,-122.123,565922.1178429552,5272393.851737244,12.911642346088676,1310.0,8.895766604056085,3.0,2.75,1.0,0.0,0.0,3.0,7.0,1310.0,1957.0
47.7405,-122.095,567846.5213638722,5287855.116111272,12.611537753638338,1320.0,9.619399015594476,3.0,1.5,1.0,0.0,0.0,3.0,7.0,1320.0,1979.0
47.7659,-122.204,559645.9704675244,5290588.292636817,12.88664104388326,1400.0,9.0642735958414,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1400.0,1962.0
47.7471,-122.337,549697.9442020403,5288404.899467724,12.85813738098889,1600.0,8.99230873254815,3.0,1.5,1.0,0.0,0.0,4.0,7.0,1050.0,1965.0
47.3052,-122.283,554199.0455831233,5239330.041254608,12.448822726483302,1794.0,8.470101583882387,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1794.0,2005.0
47.6693,-122.393,545568.0094989471,5279723.802815971,13.23032051890942,1630.0,7.370230641807081,3.0,2.5,3.0,0.0,0.0,3.0,8.0,1630.0,2004.0
47.6447,-122.327,550546.4033638936,5277030.712291471,13.64709190633931,1600.0,7.839525581704678,3.0,1.75,2.0,0.0,0.0,3.0,7.0,1600.0,1929.0
47.4258,-122.322,551134.3074342487,5252706.286257927,12.337100907936575,1190.0,9.126958763037132,3.0,1.0,1.0,0.0,0.0,3.0,7.0,1190.0,1955.0
47.3032,-122.306,552462.4285896124,5239092.042881213,12.845291484064564,2803.0,9.053803514155955,5.0,2.5,1.0,0.0,0.0,3.0,8.0,2803.0,1963.0
47.4558,-122.507,537160.6337069045,5255935.325149054,12.987688474077729,2120.0,11.831859080925614,5.0,2.0,1.5,0.0,0.0,3.0,7.0,2120.0,1913.0
47.7346,-122.17,562230.9506143669,5287136.381874608,13.132313708257495,1800.0,8.88336291691676,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1370.0,1976.0
47.6744,-122.196,560351.0094453166,5280425.236959824,13.835313185260452,3770.0,9.048056708918736,4.0,3.5,2.0,0.0,0.0,3.0,10.0,3770.0,2008.0
47.2843,-122.357,548624.4557554362,5236958.595648004,12.66032791780777,1900.0,9.160519676992228,3.0,2.0,1.0,0.0,0.0,3.0,8.0,1900.0,1995.0
47.5545,-122.163,562971.8799771857,5267126.105004646,13.531820506782031,2290.0,9.110299017795956,3.0,2.25,2.0,0.0,0.0,4.0,8.0,2290.0,1984.0
47.7358,-122.335,549858.6506409999,5287150.302254466,13.047639831208391,3400.0,9.101752431559284,5.0,2.5,1.0,0.0,0.0,4.0,8.0,1700.0,1959.0
47.6922,-122.163,562806.7165455958,5282429.731820216,12.911642346088676,1280.0,9.169622538697624,3.0,1.5,1.0,0.0,0.0,4.0,7.0,1280.0,1960.0
47.6426,-122.158,563241.7938018085,5276921.339063512,13.790192749979983,4850.0,10.503724171902723,5.0,4.0,2.0,0.0,0.0,3.0,10.0,4850.0,1977.0
47.5762,-122.415,543994.500508403,5269364.1555016795,13.66002565512388,2160.0,8.27410200229233,3.0,2.5,2.0,0.0,0.0,3.0,9.0,2160.0,2014.0
47.7703,-122.343,549226.3011286544,5290979.523232551,13.015891132893811,1770.0,8.796490207333578,3.0,2.0,1.0,0.0,0.0,4.0,7.0,960.0,1954.0
47.7245,-121.959,578066.0540942841,5286205.049806509,13.056223574899784,3040.0,9.937067385799324,4.0,2.5,2.0,0.0,0.0,3.0,7.0,3040.0,2000.0
47.6859,-122.395,545403.4642655517,5281567.536286055,13.226723392728571,1780.0,8.46611040118692,2.0,1.5,1.0,0.0,0.0,4.0,7.0,1080.0,1947.0
47.7429,-122.285,553600.1154974205,5287972.807507809,13.58609739363647,2570.0,9.50680873170858,4.0,2.5,1.0,0.0,4.0,3.0,8.0,1510.0,1948.0
47.5655,-121.89,583493.4173256463,5268606.13501294,12.460714863903757,750.0,8.853808274977197,2.0,1.0,1.0,0.0,0.0,3.0,6.0,750.0,1932.0
47.5427,-122.272,554783.5777687416,5265732.046800025,12.439166527697552,1110.0,6.894670039433482,2.0,1.5,2.0,0.0,0.0,3.0,7.0,950.0,2009.0
47.6779,-122.371,547211.8044714133,5280692.766976575,13.270783382522602,1460.0,7.937731775260109,3.0,1.75,2.0,0.0,0.0,3.0,7.0,1460.0,1928.0
47.6256,-122.284,553795.5516377246,5274936.907046172,14.038654109278484,2070.0,8.506132244056813,3.0,2.5,2.0,0.0,0.0,3.0,9.0,2070.0,1930.0
47.6302,-122.344,549283.2385747948,5275408.266080179,13.112313041550829,1650.0,7.363913501405819,3.0,3.5,2.0,0.0,0.0,3.0,7.0,1100.0,2012.0
47.6226,-122.292,553197.530530333,5274597.975477484,13.045482333068373,1150.0,8.38958706681109,2.0,1.0,1.0,0.0,0.0,4.0,7.0,1150.0,1905.0
47.5052,-122.372,547292.0822848117,5261498.745600813,13.217491722495906,3060.0,8.855948534052018,5.0,2.75,1.0,0.0,0.0,5.0,8.0,1600.0,1979.0
47.7775,-122.337,549668.9973904671,5291783.571164395,12.560244459250788,2120.0,8.834336974017637,4.0,2.0,1.0,0.0,0.0,3.0,7.0,1060.0,1954.0
47.3627,-122.199,560483.0005316864,5245781.957510853,12.793859310432293,2483.0,8.835064935031076,4.0,3.0,2.0,0.0,0.0,3.0,8.0,2483.0,2005.0
47.6719,-122.301,552471.8925689985,5280070.956304838,13.326446425979796,2050.0,8.108021221376747,3.0,2.75,1.5,0.0,0.0,4.0,7.0,1580.0,1927.0
47.2662,-122.088,568989.9765913214,5235149.9581237,13.332624302887524,3020.0,12.794531306814362,3.0,1.75,2.0,0.0,0.0,3.0,8.0,3020.0,1992.0
47.5735,-122.162,563024.3198646395,5269238.506573618,13.392810273834405,2050.0,9.380673689458073,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1460.0,1962.0
47.547,-122.219,558767.1153881603,5266248.682870092,13.80949248563871,3470.0,9.92554254331696,4.0,2.5,2.0,0.0,0.0,4.0,10.0,3470.0,1963.0
47.5256,-122.385,546295.1623427941,5263758.087014284,13.514405465180351,2300.0,9.200391041122517,4.0,2.5,1.0,0.0,2.0,3.0,8.0,1600.0,1961.0
47.7712,-122.285,553571.0570574031,5291118.078013629,12.971424201839042,2060.0,9.22631214148588,3.0,2.25,1.0,0.0,0.0,4.0,8.0,1340.0,1967.0
47.3244,-122.144,564682.7608479466,5241569.780201348,12.21602297638334,1010.0,9.18512512283512,3.0,1.0,1.0,0.0,0.0,5.0,7.0,1010.0,1969.0
47.3818,-122.225,558498.64065955,5247884.729498168,12.637855061955712,1980.0,10.575181243876902,3.0,1.0,1.5,0.0,0.0,3.0,6.0,1580.0,1932.0
47.5571,-122.14,564699.078037896,5267433.969958305,14.334304351379442,7620.0,10.293398993717526,4.0,3.75,2.0,0.0,3.0,3.0,11.0,5980.0,2005.0
47.5015,-121.772,592481.649608903,5261627.1969480105,12.92391243868049,1900.0,9.624038165010823,4.0,2.5,2.0,0.0,0.0,3.0,8.0,1900.0,1995.0
47.4835,-122.136,565090.9778659785,5259257.744342148,13.038981768465275,2080.0,9.771840098470127,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2080.0,1996.0
47.5078,-122.169,562576.0012985003,5261931.218458594,13.199324418540456,3370.0,8.486940148245216,5.0,2.5,2.0,0.0,0.0,3.0,9.0,3370.0,2007.0
47.7011,-122.392,545615.346605711,5283258.616083132,13.985253332551368,3890.0,9.029178142902074,7.0,3.5,2.0,0.0,4.0,3.0,9.0,2840.0,1968.0
47.7298,-121.972,577083.3546884429,5286781.060410931,13.190022025878145,2750.0,9.622450022803015,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2750.0,1994.0
47.5307,-121.875,584677.7318956092,5264754.874376636,12.911642346088676,2070.0,8.454892165218858,3.0,2.5,2.0,0.0,0.0,3.0,7.0,2070.0,2002.0
47.7363,-122.254,555931.0932199252,5287261.214840156,13.190022025878145,2360.0,9.616405300156314,4.0,2.5,1.0,0.0,0.0,3.0,9.0,1920.0,1986.0
47.6199,-122.304,552298.5743031076,5274289.742373986,13.260384675301705,1100.0,7.016609683894219,2.0,2.25,2.0,0.0,0.0,3.0,8.0,900.0,2009.0
47.3651,-122.165,563047.4447138435,5246075.641285384,13.217673557208654,1270.0,10.681917533624532,2.0,1.0,1.0,0.0,0.0,4.0,5.0,1270.0,1908.0
47.2603,-122.194,560978.2234912693,5234405.979633513,12.927819430584478,2658.0,8.284251797621916,4.0,2.5,2.0,0.0,0.0,3.0,9.0,2658.0,2014.0
47.4555,-122.177,562035.1291811833,5256112.457337973,12.43718436649356,1120.0,9.018089684104345,4.0,1.75,1.0,0.0,0.0,4.0,7.0,1120.0,1966.0
47.5621,-121.862,585605.0731123376,5268258.772269626,12.206072645530174,960.0,12.269089697320034,3.0,1.0,1.0,0.0,0.0,2.0,6.0,960.0,1933.0
47.726000000000006,-122.221,558416.7608473529,5286140.845229458,13.059423577630454,2090.0,8.887652690325586,4.0,2.5,1.0,0.0,0.0,4.0,7.0,1140.0,2001.0
47.6681,-122.36,548046.4398780919,5279610.366790747,13.579788224443204,1820.0,8.722254235179681,4.0,1.75,1.5,0.0,3.0,4.0,7.0,1690.0,1911.0
47.6852,-122.329,550357.2233429403,5281530.524845557,13.816510058297355,3100.0,8.987321812850125,4.0,2.0,1.5,0.0,0.0,5.0,7.0,2040.0,1939.0
47.5328,-121.879,584373.2901827034,5264983.904232631,13.06048797368624,2620.0,8.491875383431948,3.0,2.5,2.0,0.0,0.0,3.0,7.0,2620.0,1999.0
47.2981,-122.374,547326.5858636444,5238481.750416001,12.22710001272225,1960.0,8.950143756459262,3.0,2.25,1.0,0.0,0.0,4.0,7.0,1490.0,1984.0
47.4568,-122.21,559546.23968472,5256231.134288838,12.570715759118084,1300.0,8.897545598709327,3.0,1.5,1.0,0.0,0.0,4.0,7.0,1300.0,1968.0
47.4916,-122.308,552125.0974242686,5260028.241164133,12.429216196844385,800.0,9.699349742461278,1.0,1.0,1.0,0.0,0.0,2.0,6.0,680.0,1931.0
47.6365,-122.391,545746.7884879131,5276079.637189351,13.458835614025542,2470.0,8.699681400989514,4.0,1.5,1.5,0.0,0.0,3.0,7.0,1480.0,1940.0
47.3122,-122.039,572633.6406589192,5240306.4791352535,12.774223335915432,2210.0,9.526755663250835,4.0,2.5,2.0,0.0,0.0,3.0,8.0,2210.0,2009.0
47.527,-122.228,558112.0000824222,5264019.191557722,13.840203170554645,3320.0,9.89600966268017,4.0,3.5,1.0,0.0,2.0,4.0,10.0,2040.0,1977.0
47.515,-121.874,584778.2937562069,5263011.150331384,12.89921982609012,1650.0,8.522777569710138,3.0,2.0,1.5,0.0,0.0,3.0,7.0,1650.0,2009.0
47.4581,-122.162,563162.6609650379,5256413.481684522,12.738170404571704,1810.0,9.25569607369698,3.0,1.75,1.0,0.0,0.0,4.0,7.0,1810.0,1969.0
47.4802,-122.179,561855.3893626119,5258855.886534846,12.757080058928995,1680.0,8.368461137615839,3.0,2.5,2.0,0.0,0.0,3.0,7.0,1680.0,2004.0
47.7735,-122.133,564956.6494577144,5291490.12710804,12.89921982609012,2970.0,10.047631185616188,3.0,2.5,1.0,0.0,0.0,3.0,7.0,1510.0,1967.0
47.3668,-122.09,568708.1441027396,5246328.0128169665,12.345834587905332,1340.0,9.018089684104345,3.0,1.75,1.0,0.0,0.0,3.0,7.0,1100.0,1985.0
